Company code.Company code Level 01.Company (Key),G/L Account.Level 04.Key,pbi_row_count,synapse_row_count,pbi_MTD&0T_FPIE&Actual,pbi_MTD&0T_FPIE&Budget,synapse_MTD&0T_FPIE&Actual,synapse_MTD&0T_FPIE&Budget
EA18,KS00/85009120,79,42,12171.84,16000,10336.25,10500
EA18,KS00/85009170,81,50,7873.69,25000,7873.69,25000
EA18,KS00/85009511,30,7,1170,920,970,0
EA18,KS00/85009512,263,140,204641.69,360930.62,171308,265794.94
EA18,KS00/85101210,32,12,720873.03,0,557025.98,0
EA18,KS00/85102110,5,1,79.28,0,79.28,0
EA18,KS00/86005100,24,23,0,15416.73,0,15416.73
EA18,KS00/86006100,215,107,210212.25,364820.84,197179.54,240493.25
EA18,KS00/86007100,91,44,4535.73,11669.31,4321.65,9313.44
EA18,KS00/86012200,76,30,17243.24,40212.55,15795.48,11121
EA18,KS00/87101113,37,25,86,0,86,0
EA18,KS00/87101120,157,93,6122.58,15600,5858.36,10000
EA18,KS00/87101122,48,24,897197.4,1021040,837701.2,713006.67
EA18,KS00/87101123,67,34,302358.66,295900,318257.71,199450
EA18,KS00/87101124,54,27,799847.01,662755,778666.11,410785
EA18,KS00/87101125,35,23,324451.24,570000,324451.24,260000
EA18,KS00/87101126,44,24,438.55,14000,438.55,9600
EA18,KS00/87101127,53,25,390464.53,628150,313971.59,311900
EA18,KS00/87101128,62,30,15914.36,29975.4,15734.36,18920
EA18,KS00/87101129,44,24,1973.57,6500,1973.57,4300
EA18,KS00/87101130,54,26,440313.54,1273750.08,388992.83,943241.34
EA18,KS00/87101131,53,25,91848.88,96330,91618.88,66425
EA18,KS00/87305310,57,29,511587.74,762000,504905.24,726000
EA18,KS00/88202210,15,1,-99047781.21,0,-18300000,0
EA18,KS00/91001110,6,2,-464228.02,0,-464228.02,0
EA18,KS00/91001120,39,16,2452025.22,2990810.13,2672175.19,1227094.58
EA18,KS00/99002110,85,47,-2318916.95,0,0,0
EA18,KS00/99003110,85,47,1382434.9,0,0,0
EA18,KS00/99005110,170,94,936482.05,0,0,0
EA22,KS00/10002300,188,91,342000000,0,650606.1,0
EA22,KS00/10005100,21,12,0,0,-2352,0
EA22,KS00/10006100,162,88,42923.12,0,-1489.52,0
EA22,KS00/10015300,170,94,303663.52,0,24727.12,0
EA22,KS00/10105100,85,47,0,0,2320.22,0
EA22,KS00/10106100,171,95,-36440.04,0,-1720.94,0
EA22,KS00/10115300,170,94,-64755.77,0,6205.42,0
EA22,KS00/19100100,15,14,0,0,0,0
EA22,KS00/19100110,139,67,149240,0,536974,0
EA22,KS00/22101100,287,160,238683.77,0,42320.82,0
EA22,KS00/22101200,21,13,0,0,0,0
EA22,KS00/22101500,126,65,70017.18,0,-130089.24,0
EA22,KS00/22201300,169,94,2830,0,1190,0
EA22,KS00/22201330,167,92,2654.65,0,-945.45,0
EA22,KS00/22201400,10,6,0,0,0,0
EA22,KS00/22305100,118,69,15647.93,0,-4671.02,0
EA22,KS00/22305110,89,46,180,0,0,0
EA22,KS00/23201100,321,175,4802.65,0,31870.33,0
EA22,KS00/23304117,79,34,-17873.15,0,18490,0
EA22,KS00/24021530,144,76,110475.4,0,-152940.5,0
EA22,KS00/24021531,140,82,499.2,0,-1077.3,0
EA22,KS00/24021532,208,127,0,0,-161.24,0
EA22,KS00/24065245,85,47,1693164.69,0,461718.06,0
EA22,KS00/24065246,358,195,-34206.76,0,-6509.89,0
EA22,KS00/24065247,331,191,12083.39,0,20,0
EA22,KS00/24065290,63,34,51464.89,0,9221.09,0
EA22,KS00/24065291,144,71,-2947.19,0,0,0
EA22,KS00/24065292,39,16,0,0,0,0
EA22,KS00/24201410,20,12,0,0,-50,0
EA22,KS00/25002110,57,27,0,0,0,0
EA22,KS00/31001100,370,207,-505091.78,0,-474762.42,0
EA22,KS00/31002100,272,150,-170567.04,0,-83062.38,0
EA22,KS00/31002110,62,32,0,0,0,0
EA22,KS00/31003100,340,188,-823331.03,0,35576.05,0
EA22,KS00/31004106,220,119,5775.9,0,15822.19,0
EA22,KS00/31005120,85,47,0,0,0,0
EA22,KS00/31005130,35,22,0,0,0,0
EA22,KS00/31005140,220,117,-216533.23,0,106280.2,0
EA22,KS00/31101100,156,84,-998.75,0,0.7,0
EA22,KS00/31103100,153,83,-39.3,0,0,0
EA22,KS00/31104100,265,140,-276429.99,0,-49487.98,0
EA22,KS00/31301200,340,188,218796.46,0,50953.91,0
EA22,KS00/31301300,425,235,-281384.47,0,-25593.58,0
EA22,KS00/31301800,85,47,0,0,16100.55,0
EA22,KS00/31302110,166,91,-130928.03,0,-31632.69,0
EA22,KS00/31302210,85,47,-459537.18,0,51140.91,0
EA22,KS00/31302410,53,34,-386104,0,0,0
EA22,KS00/31402110,211,121,-3722519.2,0,-145994.66,0
EA22,KS00/31909130,255,141,-3.68,0,369.55,0
EA22,KS00/41001110,85,47,-60000000,0,0,0
EA22,KS00/42104100,425,235,-339106,0,7848143.51,0
EA22,KS00/42104210,85,47,-232345854.86,0,-7848143.51,0
EA22,KS00/43202100,170,94,-37932788.23,0,2016373.42,0
EA22,KS00/49909110,425,235,0,0,0,0
EA22,KS00/53000100,80,47,-7876057.76,-15164298.9,-7091286.63,-12765242.67
EA22,KS00/53000110,80,47,-108913.22,-81614.51,-100183.8,-61966.35
EA22,KS00/53000120,24,21,0,60149.4,0,60149.4
EA22,KS00/53000130,156,94,-1936622.79,-5769483.76,-1710129.99,-4885158.49
EA22,KS00/53001100,51,33,-4400,0,-3600,0
EA22,KS00/53001110,80,47,-50390.25,-14640,-48940.25,-11440
EA22,KS00/53001130,28,21,0,0,0,0
EA22,KS00/53002100,80,47,-243172.44,-277300.78,-222698.95,-207572.25
EA22,KS00/53002110,24,21,0,0,0,0
EA22,KS00/59004100,66,48,-104.64,0,-104.64,0
EA22,KS00/59008130,22,14,-7834.56,0,-14658.7,0
EA22,KS00/59104110,31,19,-716.48,0,-716.48,0
EA22,KS00/59104210,114,58,-8916.6,0,-7536.08,0
EA22,KS00/59107100,6,2,-3905.12,0,-3905.12,0
EA22,KS00/59107110,47,24,0,0,0,0
EA22,KS00/59107120,39,28,-1753,-240,-1753,-240
EA22,KS00/59107160,58,43,-12459.62,-1177.31,-10408.96,-1101.32
EA22,KS00/59107200,80,46,-40303.14,-29468,-36927.92,-18804
EA22,KS00/59107220,139,88,-5741.93,0,-22416.93,0
EA22,KS00/59107230,127,80,-237937.23,-10752,-212351.12,-8386
EA22,KS00/63100100,90,52,135707.25,222516,127202.97,151977
EA22,KS00/63100110,80,47,108901,150348.92,101450,112475.92
EA22,KS00/63100210,80,47,42575.4,39698,39159.4,29539
EA22,KS00/63100220,64,44,200,6000,200,4400
EA22,KS00/63100300,80,47,269128,501392,151996,418748
EA22,KS00/63100400,80,47,37054,50667,31220,37155
EA22,KS00/63100500,80,47,29750,142906,28765,118001
EA22,KS00/63100510,80,45,11860,23560,10940,16700
EA22,KS00/63101100,80,47,76753.37,161347,71436.7,113226
EA22,KS00/63101120,60,44,0,4800,0,3520
EA22,KS00/63101160,79,44,32427.5,20000,27509,15500
EA22,KS00/63101200,80,45,193291.7,131184,186187.6,96384
EA22,KS00/63101220,24,21,0,120,0,120
EA22,KS00/63101300,80,46,19831.25,30120,19091.25,21660
EA22,KS00/63101401,80,46,165212.22,211302.96,153145.06,143581.02
EA22,KS00/63101402,80,47,14211,17068,13091,12578
EA22,KS00/63101403,33,23,1689.6,1752,1408,1539
EA22,KS00/63101500,80,47,359672.4,486170,331872.4,358290
EA22,KS00/63101600,128,68,19669.96,16512,18000.4,11008
EA22,KS00/63101700,119,70,16217.02,19962,14956.23,14950
EA22,KS00/63102100,39,32,0,1500,0,1500
EA22,KS00/63102110,80,45,8900.09,14922,7956.27,11022
EA22,KS00/63102120,80,47,24795,37257,24795,26687
EA22,KS00/63105100,104,60,152385,150000,133405,110000
EA22,KS00/63200100,80,47,28566.17,57600,25745.11,42346
EA22,KS00/63200110,80,47,574766,631404,528293.48,472964
EA22,KS00/63200120,80,47,19860.08,5592,19660.85,5592
EA22,KS00/63300100,160,92,854213.17,1101388.59,786953.15,806250.98
EA22,KS00/63400100,37,23,3401.12,0,3401.12,0
EA22,KS00/63400200,89,52,41566.46,76577.07,44316.46,56544.22
EA22,KS00/63800140,32,22,3949.82,4128,3717.82,4128
EA22,KS00/80205214,94,54,473.83,0,415.03,0
EA22,KS00/80205322,25,17,40.71,0,40.71,0
EA22,KS00/83001110,89,52,387163.36,529600,330671.69,450500
EA22,KS00/83001120,87,50,39860.52,18562,32361.36,13289.35
EA22,KS00/83001140,37,14,39742.6,17022,18386.89,8511
EA22,KS00/83001180,160,92,1669500,1890000,1417500,1386000
EA22,KS00/83002110,79,50,24300,29280,21435,21295
EA22,KS00/83004110,89,52,43680,104270,36677.5,87334.18
EA22,KS00/83004210,68,43,15850,19020,21700,14025
EA22,KS00/83009110,88,48,134675.38,206920,19075.38,192265.51
EA22,KS00/84002160,80,47,958773.59,1224753,863626.58,901533
EA22,KS00/84102110,118,69,3230.7,2281.12,3209.7,1627.76
EA22,KS00/84201100,77,60,283.65,0,283.65,0
EA22,KS00/85003120,24,16,4,0,4,0
EA22,KS00/85003130,137,85,2134.88,5868,1994.88,4453
EA22,KS00/85003140,78,44,604.05,1163.84,558.91,994.61
EA22,KS00/85005130,57,39,1310,0,950,0
EA22,KS00/85005140,80,46,220430.55,6552,195271.72,4186
EA22,KS00/85005150,130,81,309098.93,357722,289181.72,251699
EA22,KS00/85009120,90,53,3087.73,4800,2890.98,3520
EA22,KS00/85009134,7,3,0,0,0,0
EA22,KS00/85009170,86,58,75.01,240,75.01,176
EA22,KS00/85009512,46,31,843.84,315,843.84,315
EA22,KS00/85102110,24,12,13,0,13,0
EA22,KS00/86005100,28,21,30.78,23,30.78,23
EA22,KS00/86006100,109,69,6394.29,27349.8,5816.24,14634.94
EA22,KS00/86012200,160,94,29084.59,43473.35,24950.84,31730.1
EA22,KS00/87101120,83,44,90.8,1200,66.58,880
EA22,KS00/87101128,8,4,0,0,0,0
EA22,KS00/87101129,16,12,127,0,127,0
EA22,KS00/87101135,5,1,15385.41,0,15385.41,0
EA22,KS00/88202210,20,1,-3918362.9,0,47367,0
EA22,KS00/91001110,26,10,-137200.36,0,-135569.55,0
EA22,KS00/91001120,80,45,459537.19,474479,400661.62,304492
EA22,KS00/99002110,85,47,2799889.65,0,0,0
EA22,KS00/99003110,85,47,66243.5,0,0,0
EA22,KS00/99004110,255,141,-325051067.95,0,0,0
EA22,KS00/99005110,340,188,322184934.8,0,0,0
EA37,KS00/10002300,132,53,1669806338.7,0,2331322.54,0
EA37,KS00/10005100,64,21,241765,0,0,0
EA37,KS00/10006100,116,43,801682.52,0,201275.98,0
EA37,KS00/10007100,49,21,132280.26,0,0,0
EA37,KS00/10012160,40,15,13158541,0,5265092.88,0
EA37,KS00/10015200,49,21,359232.45,0,0,0
EA37,KS00/10015300,88,35,200678.55,0,26047.71,0
EA37,KS00/10105100,64,21,-199481.65,0,0,0
EA37,KS00/10106100,116,43,-391481.45,0,-75827.67,0
EA37,KS00/10107100,49,21,-131319.28,0,-503.33,0
EA37,KS00/10115200,49,21,-359232.45,0,0,0
EA37,KS00/10115300,88,35,-135124.65,0,-8754.06,0
EA37,KS00/19100100,19,17,0,0,0,0
EA37,KS00/19100110,165,70,497150848.42,0,757260.86,0
EA37,KS00/22101100,205,93,3742142.09,0,372151.12,0
EA37,KS00/22101200,42,17,27215.39,0,3451.83,0
EA37,KS00/22101500,153,63,1409009.48,0,-73711.28,0
EA37,KS00/22201110,105,42,305112.91,0,0,0
EA37,KS00/22201310,24,8,9130,0,0,0
EA37,KS00/22201330,82,33,32750,0,2260,0
EA37,KS00/22201400,39,15,16105,0,1105,0
EA37,KS00/22301110,42,17,3310,0,0,0
EA37,KS00/22302210,88,38,0,0,0,0
EA37,KS00/22305100,188,76,297730.83,0,36000,0
EA37,KS00/22305110,45,20,2493.61,0,459.35,0
EA37,KS00/23201100,69,39,20578.7,0,0,0
EA37,KS00/23301400,69,28,10543.2,0,-657.53,0
EA37,KS00/23304117,194,83,-46429.89,0,-196389.02,0
EA37,KS00/24101310,100,40,13251241.77,0,3000000,0
EA37,KS00/25002110,155,71,74812.22,0,-2579458.93,0
EA37,KS00/25109117,43,18,-3793853.51,0,-7188865.69,0
EA37,KS00/31001100,205,92,-3092411.24,0,254549.25,0
EA37,KS00/31001110,24,8,-7452.54,0,0,0
EA37,KS00/31002100,154,59,-1390467.25,0,-8463.5,0
EA37,KS00/31003100,182,82,-2180200.78,0,-774103.53,0
EA37,KS00/31004106,145,60,-77958.82,0,0,0
EA37,KS00/31005100,13,8,0,0,0,0
EA37,KS00/31005110,24,8,-319541.21,0,0,0
EA37,KS00/31005120,151,62,31000,0,-26358.94,0
EA37,KS00/31005140,201,84,-614686.06,0,64121.31,0
EA37,KS00/31012110,24,8,-669,0,0,0
EA37,KS00/31101100,87,38,0,0,0,0
EA37,KS00/31101110,24,8,-703531.47,0,0,0
EA37,KS00/31103100,167,79,-4207.35,0,-257.88,0
EA37,KS00/31104100,248,105,-10715012.93,0,4126236,0
EA37,KS00/31301200,232,105,1170288.76,0,-103629.26,0
EA37,KS00/31301300,221,97,-2848111.53,0,272404.22,0
EA37,KS00/31301800,98,38,-502211.85,0,-33935.85,0
EA37,KS00/31302110,104,42,-3468141.42,0,1116428.47,0
EA37,KS00/31302210,75,29,-3310452.26,0,-1036393.59,0
EA37,KS00/31302410,24,8,9709.43,0,0,0
EA37,KS00/31402110,147,63,-28897589.94,0,61843.79,0
EA37,KS00/31402120,24,8,-8830051.07,0,0,0
EA37,KS00/31403110,95,34,-138971.92,0,-11640.16,0
EA37,KS00/31905100,11,5,0,0,0,0
EA37,KS00/31908200,59,21,0,0,8117.35,0
EA37,KS00/31909130,161,71,-38291.99,0,79435.7,0
EA37,KS00/32100000,56,21,-299987500,0,300000000,0
EA37,KS00/33101114,62,22,-3092078.08,0,-1985160.83,0
EA37,KS00/33101119,24,8,-65666.41,0,0,0
EA37,KS00/33101129,117,42,-85751.15,0,-16094.67,0
EA37,KS00/33101214,62,17,-4982.54,0,-2373.03,0
EA37,KS00/33102121,92,42,-185533.63,0,-11340.73,0
EA37,KS00/41001110,56,21,-40000000,0,0,0
EA37,KS00/42104100,237,97,-74036.07,0,2457636.62,0
EA37,KS00/42104210,56,21,-311163684.72,0,-2457636.62,0
EA37,KS00/42105130,24,8,54503.11,0,0,0
EA37,KS00/42201810,56,21,-119859532,0,0,0
EA37,KS00/43201100,56,21,-99000000,0,0,0
EA37,KS00/43202100,49,21,-147000000,0,50000000,0
EA37,KS00/43204200,46,21,-1050000000,0,-350000000,0
EA37,KS00/49909110,243,105,0,0,0,0
EA37,KS00/53000100,53,21,-85651492.77,0,-46314454.35,0
EA37,KS00/53000110,69,29,-4739276.68,0,-2375265.42,0
EA37,KS00/53000130,67,29,-14606711.88,0,-7489018.42,0
EA37,KS00/53000140,67,29,-2920311.95,0,-1496994.04,0
EA37,KS00/53001100,42,19,-34000,0,-32500,0
EA37,KS00/53001110,43,20,-90211.11,0,-83153.05,0
EA37,KS00/53002100,96,48,-5231374.73,0,-2866855.1,0
EA37,KS00/53002110,22,3,-400,0,-200,0
EA37,KS00/53002120,43,20,-61715.39,0,-57964.89,0
EA37,KS00/59004100,46,21,-2175.35,0,-2175.35,0
EA37,KS00/59009110,40,17,443534.24,0,144812.05,0
EA37,KS00/59009120,28,9,789756.45,0,1323288.51,0
EA37,KS00/59009130,61,29,0,0,7188865.69,0
EA37,KS00/59104110,53,21,-409309.72,0,-109328.92,0
EA37,KS00/59104210,52,20,-40850.09,0,-26532.26,0
EA37,KS00/59107100,9,5,-6908.7,0,-6908.7,0
EA37,KS00/59107120,42,19,-10256.68,0,-8845.03,0
EA37,KS00/59107160,51,24,-293941,0,-268117,0
EA37,KS00/59107170,86,40,-273426.51,0,-244178.38,0
EA37,KS00/59107180,49,24,-424688.04,0,0,0
EA37,KS00/59107190,80,37,-2478071.27,0,-1314868.05,0
EA37,KS00/59107200,66,28,-321760.3,0,-153476.43,0
EA37,KS00/59107220,73,38,-13282.11,0,-12382.11,0
EA37,KS00/59107230,59,32,-4703855.65,0,-4528807.04,0
EA37,KS00/59301120,38,22,-3347.85,0,-3347.85,0
EA37,KS00/63100100,67,28,718068.67,0,279215.02,0
EA37,KS00/63100110,44,21,113682.99,0,105145.66,0
EA37,KS00/63100210,81,36,268072.8,0,163330.3,0
EA37,KS00/63100220,39,16,7710,0,7160,0
EA37,KS00/63100300,42,20,616418,0,615538,0
EA37,KS00/63100400,67,28,722079.4,0,394685.5,0
EA37,KS00/63100500,67,28,391646.18,0,193788.7,0
EA37,KS00/63100510,39,17,2676.66,0,2333.33,0
EA37,KS00/63100530,6,2,3510,0,3510,0
EA37,KS00/63101100,43,20,103320,0,88545,0
EA37,KS00/63101110,41,18,36617.33,0,38883.33,0
EA37,KS00/63101120,76,33,103532.17,0,62380.28,0
EA37,KS00/63101130,44,21,34616.67,0,33458.33,0
EA37,KS00/63101160,67,29,309402.3,0,171564.3,0
EA37,KS00/63101200,97,49,813500.47,0,524379.76,0
EA37,KS00/63101300,67,29,146475,0,71330,0
EA37,KS00/63101401,67,29,3069999.06,0,1373449.72,0
EA37,KS00/63101402,44,21,407688.39,0,359290.52,0
EA37,KS00/63101500,80,36,2199600,0,1238650,0
EA37,KS00/63101600,88,39,224452.3,0,220586.24,0
EA37,KS00/63101700,44,21,50510,0,46620,0
EA37,KS00/63102110,41,18,39171.16,0,36243.62,0
EA37,KS00/63102120,56,29,63446,0,59263.84,0
EA37,KS00/63105100,53,26,527990,0,509590,0
EA37,KS00/63200100,44,21,44347.74,0,42555.55,0
EA37,KS00/63200110,74,33,5376030.28,0,2408702.03,0
EA37,KS00/63200120,44,21,199225.68,0,189765.26,0
EA37,KS00/63300100,110,40,9354922.22,0,5460258.75,0
EA37,KS00/63400100,21,8,3260.28,0,0,0
EA37,KS00/63400200,67,29,449410.04,0,205198.41,0
EA37,KS00/70909121,38,15,0,0,1241579.92,0
EA37,KS00/80201010,145,63,3068901.23,0,1819838.6,0
EA37,KS00/80201110,108,49,152133.87,0,82316.24,0
EA37,KS00/80202010,141,63,844288.39,0,513148.54,0
EA37,KS00/80203332,141,63,625797.38,0,416014.21,0
EA37,KS00/80203350,130,61,4122.26,0,3872.73,0
EA37,KS00/80203380,35,16,3128.31,0,0,0
EA37,KS00/80204111,30,1,3510.2,0,3156,0
EA37,KS00/80204120,12,8,70,0,70,0
EA37,KS00/80204210,69,27,12592.41,0,11092.35,0
EA37,KS00/80205110,140,63,76658.56,0,73378.79,0
EA37,KS00/80205120,161,61,51742.26,0,37265.43,0
EA37,KS00/80205213,45,22,9140.57,0,717.93,0
EA37,KS00/80205214,127,58,9110.85,0,8598.41,0
EA37,KS00/80205310,30,3,29819.24,0,13858.67,0
EA37,KS00/80205322,126,56,12429.78,0,17470.56,0
EA37,KS00/80205325,28,13,1924.84,0,219.82,0
EA37,KS00/80205329,145,63,65730.61,0,46398.23,0
EA37,KS00/83001110,37,14,462515,0,372107.5,0
EA37,KS00/83001120,52,20,22272.58,0,8934.68,0
EA37,KS00/83001130,21,2,77627.34,0,38813.67,0
EA37,KS00/83001140,37,14,160556.52,0,106510.26,0
EA37,KS00/83001160,37,14,665765.84,0,498953.17,0
EA37,KS00/83001170,37,14,329533,0,213666.5,0
EA37,KS00/83002110,37,20,73308,0,38453.32,0
EA37,KS00/83003110,21,2,42646.5,0,21323.25,0
EA37,KS00/83004110,42,21,171635.16,0,12135,0
EA37,KS00/83004210,27,14,38266,0,36460,0
EA37,KS00/83009110,61,37,489603.31,0,245219.6,0
EA37,KS00/84002170,27,10,17575033.69,0,333822.75,0
EA37,KS00/84002210,44,21,20416890.41,0,19887396.98,0
EA37,KS00/84102110,152,63,258863.53,0,23201.44,0
EA37,KS00/84102410,9,5,7671.23,0,7671.23,0
EA37,KS00/84201100,46,21,1618.82,0,1618.72,0
EA37,KS00/85003120,17,8,-916.23,0,148.45,0
EA37,KS00/85003130,99,51,21478.95,0,13421.83,0
EA37,KS00/85003140,93,45,9981.81,0,2063.45,0
EA37,KS00/85005130,75,41,-23207.2,0,-29507.2,0
EA37,KS00/85005140,42,19,4669045.59,0,4499868.88,0
EA37,KS00/85005150,67,31,5368500.56,0,2283626.95,0
EA37,KS00/85009120,153,71,66557.74,0,32085.85,0
EA37,KS00/85009130,40,17,11000,0,5000,0
EA37,KS00/85009170,21,8,5665.92,0,0,0
EA37,KS00/85009511,33,16,8210.63,0,2530,0
EA37,KS00/85009512,121,40,151419.44,0,75644.13,0
EA37,KS00/86005100,36,8,782.21,0,0,0
EA37,KS00/86006100,125,48,95615.48,0,75827.67,0
EA37,KS00/86007100,47,20,654.34,0,503.33,0
EA37,KS00/86012100,14,7,0,0,0,0
EA37,KS00/86012200,72,29,22743.78,0,8754.06,0
EA37,KS00/87004110,21,8,257.07,0,0,0
EA37,KS00/87101120,51,19,906.13,0,453.27,0
EA37,KS00/87101122,35,15,60333.8,0,-4738,0
EA37,KS00/87101123,34,15,43001.41,0,-3550,0
EA37,KS00/87101124,66,27,273986.61,0,137837.2,0
EA37,KS00/87101125,20,7,186197.77,0,148510,0
EA37,KS00/87101126,67,28,842645.65,0,289851.09,0
EA37,KS00/87101127,62,31,1263074.3,0,1030620.99,0
EA37,KS00/87101128,71,30,8953.14,0,8215.8,0
EA37,KS00/87101129,31,19,1511.96,0,1511.96,0
EA37,KS00/87101130,66,28,683323.83,0,577977.52,0
EA37,KS00/87101131,86,37,104710.24,0,62431.16,0
EA37,KS00/87305310,30,7,1300,0,1100,0
EA37,KS00/88202210,30,7,-61488169.04,0,0,0
EA37,KS00/91001110,31,8,-131426.57,0,-19737.67,0
EA37,KS00/91001120,58,20,4916146.69,0,2549379.16,0
EA37,KS00/91001210,19,7,-15590.63,0,0,0
EA37,KS00/92101110,8,4,10000000,0,10000000,0
EA37,KS00/99002110,101,41,0,0,0,0
EA37,KS00/99003110,15,7,0,0,0,0
EA37,KS00/99004110,147,61,0,0,0,0
EA37,KS00/99005110,224,84,0,0,0,0
